Using PJRT plugin directory: /localdev/jameszianxu/tt-xla/python_package/pjrt_plugin_tt
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.11.14, pytest-8.4.2, pluggy-1.6.0 -- /localdev/jameszianxu/tt-xla/venv/bin/python
cachedir: .pytest_cache
metadata: {'Python': '3.11.14', 'Platform': 'Linux-5.15.0-142-generic-x86_64-with-glibc2.35', 'Packages': {'pytest': '8.4.2', 'pluggy': '1.6.0'}, 'Plugins': {'metadata': '3.1.1', 'split': '0.10.0', 'jaxtyping': '0.3.4', 'forked': '1.6.0', 'anyio': '4.12.0', 'json-report': '1.5.0'}}
rootdir: /localdev/jameszianxu/tt-xla
configfile: pytest.ini
plugins: metadata-3.1.1, split-0.10.0, jaxtyping-0.3.4, forked-1.6.0, anyio-4.12.0, json-report-1.5.0
collecting ... collected 1 item

tests/torch/graphs/test_attention.py::test_qwen2_5_attention_prefill_push[7b_instruct-1024-llmbox] 2026-01-05 17:22:57.939 (   0.000s) [        7BAA3480]   plugin_attributes.cc:60       1| PluginAttributes::PJRT_Plugin_Initialize
#loc8 = loc("p7.52")
#loc9 = loc("p8.73")
#loc10 = loc("p9.94")
#loc11 = loc("p10.98")
#loc70 = loc("reduce.140")
#loc75 = loc("reduce.149")
module @SyncTensorsGraph.161 attributes {mhlo.cross_program_prefetches = [], mhlo.frontend_attributes = {xla.sdy.meshes = "{mesh = #sdy.mesh<[\22_axis_0\22=2, \22_axis_1\22=4]>}"}, mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false} {
  vhlo.func_v1 @main(%arg0: !vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1> loc("p0.1"), %arg1: !vhlo.tensor_v1<512x!vhlo.bf16_v1> loc("p1.7"), %arg2: !vhlo.tensor_v1<512x3584x!vhlo.bf16_v1> loc("p2.11"), %arg3: !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1> loc("p3.16"), %arg4: !vhlo.tensor_v1<2x1x1024x1024x!vhlo.bf16_v1> loc("p4.37"), %arg5: !vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1> loc("p5.44"), %arg6: !vhlo.tensor_v1<512x!vhlo.bf16_v1> loc("p6.48"), %arg7: !vhlo.tensor_v1<512x3584x!vhlo.bf16_v1> loc("p7.52"), %arg8: !vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1> loc("p8.73"), %arg9: !vhlo.tensor_v1<3584x!vhlo.bf16_v1> loc("p9.94"), %arg10: !vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1> loc("p10.98")) -> (!vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1>) {
    %0 = "vhlo.constant_v1"() <{value = #vhlo.tensor_v1<dense<0xFF800000> : tensor<f32>>}> : () -> !vhlo.tensor_v1<!vhlo.f32_v1> loc(#loc)
    %1 = "vhlo.constant_v1"() <{value = #vhlo.tensor_v1<dense<0.000000e+00> : tensor<f32>>}> : () -> !vhlo.tensor_v1<!vhlo.f32_v1> loc(#loc)
    %2 = "vhlo.constant_v1"() <{value = #vhlo.tensor_v1<dense<8.837890e-02> : tensor<bf16>>}> : () -> !vhlo.tensor_v1<!vhlo.bf16_v1> loc(#loc)
    %3 = "vhlo.broadcast_in_dim_v1"(%2) <{broadcast_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>}> : (!vhlo.tensor_v1<!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1> loc(#loc)
    %4 = "vhlo.custom_call_v1"(%arg3) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"input">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"args_0">}>} : (!vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1> loc(#loc12)
    %5 = "vhlo.reshape_v1"(%4) : (!vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2048x3584x!vhlo.bf16_v1> loc(#loc13)
    %6 = "vhlo.reshape_v1"(%arg10) : (!vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x3584x3584x!vhlo.bf16_v1> loc(#loc14)
    %7 = "vhlo.custom_call_v1"(%6) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___q_proj_weight">}>} : (!vhlo.tensor_v1<1x3584x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x3584x3584x!vhlo.bf16_v1> loc(#loc15)
    %8 = "vhlo.reshape_v1"(%7) : (!vhlo.tensor_v1<1x3584x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1> loc(#loc16)
    %9 = "vhlo.transpose_v1"(%8) <{permutation = #vhlo.tensor_v1<dense<[1, 0]> : tensor<2xi64>>}> {result_layout = #vhlo.tensor_v1<dense<[0, 1]> : tensor<2xindex>>, xla_shape = #vhlo.string_v1<"bf16[3584,3584]{0,1}">} : (!vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1> loc(#loc17)
    %10 = "vhlo.dot_general_v2"(%5, %9) <{accumulation_type = #vhlo.type_v1<!vhlo.none_v1>, allow_imprecise_accumulation = #vhlo.type_v1<!vhlo.none_v1>, lhs_batching_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>, lhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, lhs_contracting_dimensions = #vhlo.tensor_v1<dense<1> : tensor<1xi64>>, lhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>, num_primitive_operations = #vhlo.type_v1<!vhlo.none_v1>, precision_config = #vhlo.array_v1<[#vhlo<precision_v1 DEFAULT>, #vhlo<precision_v1 DEFAULT>]>, rhs_batching_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>, rhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, rhs_contracting_dimensions = #vhlo.tensor_v1<dense<0> : tensor<1xi64>>, rhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>}> : (!vhlo.tensor_v1<2048x3584x!vhlo.bf16_v1>, !vhlo.tensor_v1<3584x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2048x3584x!vhlo.bf16_v1> loc(#loc18)
    %11 = "vhlo.reshape_v1"(%10) : (!vhlo.tensor_v1<2048x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1> loc(#loc19)
    %12 = "vhlo.reshape_v1"(%arg9) : (!vhlo.tensor_v1<3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x3584x!vhlo.bf16_v1> loc(#loc20)
    %13 = "vhlo.custom_call_v1"(%12) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___q_proj_bias">}>} : (!vhlo.tensor_v1<1x1x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x3584x!vhlo.bf16_v1> loc(#loc21)
    %14 = "vhlo.reshape_v1"(%13) : (!vhlo.tensor_v1<1x1x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<3584x!vhlo.bf16_v1> loc(#loc22)
    %15 = "vhlo.broadcast_in_dim_v1"(%14) <{broadcast_dimensions = #vhlo.tensor_v1<dense<2> : tensor<1xi64>>}> : (!vhlo.tensor_v1<3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1> loc(#loc23)
    %16 = "vhlo.add_v1"(%11, %15) : (!vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1> loc(#loc24)
    %17 = "vhlo.reshape_v1"(%16) : (!vhlo.tensor_v1<2x1024x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x28x128x!vhlo.bf16_v1> loc(#loc25)
    %18 = "vhlo.transpose_v1"(%17) <{permutation = #vhlo.tensor_v1<dense<[0, 2, 1, 3]> : tensor<4xi64>>}> {result_layout = #vhlo.tensor_v1<dense<[3, 1, 2, 0]> : tensor<4xindex>>, xla_shape = #vhlo.string_v1<"bf16[2,28,1024,128]{3,1,2,0}">} : (!vhlo.tensor_v1<2x1024x28x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc26)
    %19 = "vhlo.custom_call_v1"(%arg8) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"input">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"args_1">}>} : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1> loc(#loc27)
    %20 = "vhlo.broadcast_in_dim_v1"(%19) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 2, 3]> : tensor<3xi64>>}> : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc28)
    %21 = "vhlo.multiply_v1"(%18, %20) : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc29)
    %22 = "vhlo.slice_v1"(%18) <{limit_indices = #vhlo.tensor_v1<dense<[2, 28, 1024, 128]> : tensor<4xi64>>, start_indices = #vhlo.tensor_v1<dense<[0, 0, 0, 64]> : tensor<4xi64>>, strides = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>}> : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1> loc(#loc30)
    %23 = "vhlo.negate_v1"(%22) : (!vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1> loc(#loc31)
    %24 = "vhlo.slice_v1"(%18) <{limit_indices = #vhlo.tensor_v1<dense<[2, 28, 1024, 64]> : tensor<4xi64>>, start_indices = #vhlo.tensor_v1<dense<0> : tensor<4xi64>>, strides = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>}> : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1> loc(#loc32)
    %25 = "vhlo.concatenate_v1"(%23, %24) <{dimension = #vhlo.integer_v1<3 : i64>}> : (!vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc33)
    %26 = "vhlo.custom_call_v1"(%arg5) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"input">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"args_2">}>} : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1> loc(#loc34)
    %27 = "vhlo.broadcast_in_dim_v1"(%26) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 2, 3]> : tensor<3xi64>>}> : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc35)
    %28 = "vhlo.multiply_v1"(%25, %27) : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc36)
    %29 = "vhlo.add_v1"(%21, %28) : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc37)
    %30 = "vhlo.reshape_v1"(%arg7) : (!vhlo.tensor_v1<512x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x512x3584x!vhlo.bf16_v1> loc(#loc38)
    %31 = "vhlo.custom_call_v1"(%30) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___k_proj_weight">}>} : (!vhlo.tensor_v1<1x512x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x512x3584x!vhlo.bf16_v1> loc(#loc39)
    %32 = "vhlo.reshape_v1"(%31) : (!vhlo.tensor_v1<1x512x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<512x3584x!vhlo.bf16_v1> loc(#loc40)
    %33 = "vhlo.transpose_v1"(%32) <{permutation = #vhlo.tensor_v1<dense<[1, 0]> : tensor<2xi64>>}> {result_layout = #vhlo.tensor_v1<dense<[0, 1]> : tensor<2xindex>>, xla_shape = #vhlo.string_v1<"bf16[3584,512]{0,1}">} : (!vhlo.tensor_v1<512x3584x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<3584x512x!vhlo.bf16_v1> loc(#loc41)
    %34 = "vhlo.dot_general_v2"(%5, %33) <{accumulation_type = #vhlo.type_v1<!vhlo.none_v1>, allow_imprecise_accumulation = #vhlo.type_v1<!vhlo.none_v1>, lhs_batching_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>, lhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, lhs_contracting_dimensions = #vhlo.tensor_v1<dense<1> : tensor<1xi64>>, lhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>, num_primitive_operations = #vhlo.type_v1<!vhlo.none_v1>, precision_config = #vhlo.array_v1<[#vhlo<precision_v1 DEFAULT>, #vhlo<precision_v1 DEFAULT>]>, rhs_batching_dimensions = #vhlo.tensor_v1<dense<> : tensor<0xi64>>, rhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, rhs_contracting_dimensions = #vhlo.tensor_v1<dense<0> : tensor<1xi64>>, rhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>}> : (!vhlo.tensor_v1<2048x3584x!vhlo.bf16_v1>, !vhlo.tensor_v1<3584x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2048x512x!vhlo.bf16_v1> loc(#loc42)
    %35 = "vhlo.reshape_v1"(%34) : (!vhlo.tensor_v1<2048x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1> loc(#loc43)
    %36 = "vhlo.reshape_v1"(%arg6) : (!vhlo.tensor_v1<512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x512x!vhlo.bf16_v1> loc(#loc44)
    %37 = "vhlo.custom_call_v1"(%36) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"parameter">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"l__self___k_proj_bias">}>} : (!vhlo.tensor_v1<1x1x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<1x1x512x!vhlo.bf16_v1> loc(#loc45)
    %38 = "vhlo.reshape_v1"(%37) : (!vhlo.tensor_v1<1x1x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<512x!vhlo.bf16_v1> loc(#loc46)
    %39 = "vhlo.broadcast_in_dim_v1"(%38) <{broadcast_dimensions = #vhlo.tensor_v1<dense<2> : tensor<1xi64>>}> : (!vhlo.tensor_v1<512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1> loc(#loc47)
    %40 = "vhlo.add_v1"(%35, %39) : (!vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1> loc(#loc48)
    %41 = "vhlo.reshape_v1"(%40) : (!vhlo.tensor_v1<2x1024x512x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x4x128x!vhlo.bf16_v1> loc(#loc49)
    %42 = "vhlo.transpose_v1"(%41) <{permutation = #vhlo.tensor_v1<dense<[0, 2, 1, 3]> : tensor<4xi64>>}> {result_layout = #vhlo.tensor_v1<dense<[3, 1, 2, 0]> : tensor<4xindex>>, xla_shape = #vhlo.string_v1<"bf16[2,4,1024,128]{3,1,2,0}">} : (!vhlo.tensor_v1<2x1024x4x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc50)
    %43 = "vhlo.broadcast_in_dim_v1"(%19) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 2, 3]> : tensor<3xi64>>}> : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc51)
    %44 = "vhlo.multiply_v1"(%42, %43) : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc52)
    %45 = "vhlo.slice_v1"(%42) <{limit_indices = #vhlo.tensor_v1<dense<[2, 4, 1024, 128]> : tensor<4xi64>>, start_indices = #vhlo.tensor_v1<dense<[0, 0, 0, 64]> : tensor<4xi64>>, strides = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>}> : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1> loc(#loc53)
    %46 = "vhlo.negate_v1"(%45) : (!vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1> loc(#loc54)
    %47 = "vhlo.slice_v1"(%42) <{limit_indices = #vhlo.tensor_v1<dense<[2, 4, 1024, 64]> : tensor<4xi64>>, start_indices = #vhlo.tensor_v1<dense<0> : tensor<4xi64>>, strides = #vhlo.tensor_v1<dense<1> : tensor<4xi64>>}> : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1> loc(#loc55)
    %48 = "vhlo.concatenate_v1"(%46, %47) <{dimension = #vhlo.integer_v1<3 : i64>}> : (!vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x4x1024x64x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc56)
    %49 = "vhlo.broadcast_in_dim_v1"(%26) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 2, 3]> : tensor<3xi64>>}> : (!vhlo.tensor_v1<2x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc57)
    %50 = "vhlo.multiply_v1"(%48, %49) : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc58)
    %51 = "vhlo.add_v1"(%44, %50) : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1> loc(#loc59)
    %52 = "vhlo.broadcast_in_dim_v1"(%51) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 1, 3, 4]> : tensor<4xi64>>}> : (!vhlo.tensor_v1<2x4x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x4x7x1024x128x!vhlo.bf16_v1> loc(#loc60)
    %53 = "vhlo.reshape_v1"(%52) : (!vhlo.tensor_v1<2x4x7x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1> loc(#loc61)
    %54 = "vhlo.transpose_v1"(%53) <{permutation = #vhlo.tensor_v1<dense<[0, 1, 3, 2]> : tensor<4xi64>>}> {result_layout = #vhlo.tensor_v1<dense<[2, 3, 1, 0]> : tensor<4xindex>>, xla_shape = #vhlo.string_v1<"bf16[2,28,128,1024]{2,3,1,0}">} : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x128x1024x!vhlo.bf16_v1> loc(#loc62)
    %55 = "vhlo.dot_general_v2"(%29, %54) <{accumulation_type = #vhlo.type_v1<!vhlo.none_v1>, allow_imprecise_accumulation = #vhlo.type_v1<!vhlo.none_v1>, lhs_batching_dimensions = #vhlo.tensor_v1<dense<[0, 1]> : tensor<2xi64>>, lhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, lhs_contracting_dimensions = #vhlo.tensor_v1<dense<3> : tensor<1xi64>>, lhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>, num_primitive_operations = #vhlo.type_v1<!vhlo.none_v1>, precision_config = #vhlo.array_v1<[#vhlo<precision_v1 DEFAULT>, #vhlo<precision_v1 DEFAULT>]>, rhs_batching_dimensions = #vhlo.tensor_v1<dense<[0, 1]> : tensor<2xi64>>, rhs_component_count = #vhlo.type_v1<!vhlo.none_v1>, rhs_contracting_dimensions = #vhlo.tensor_v1<dense<2> : tensor<1xi64>>, rhs_precision_type = #vhlo.type_v1<!vhlo.none_v1>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"grad_x"> = #vhlo.string_v1<"false">, #vhlo.string_v1<"grad_y"> = #vhlo.string_v1<"false">}>} : (!vhlo.tensor_v1<2x28x1024x128x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x128x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1> loc(#loc63)
    %56 = "vhlo.multiply_v1"(%55, %3) : (!vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1> loc(#loc64)
    %57 = "vhlo.custom_call_v1"(%arg4) <{api_version = #vhlo<api_version_v1 API_VERSION_UNSPECIFIED>, backend_config = #vhlo.string_v1<"">, call_target_name = #vhlo.string_v1<"tt.mark_argument">, called_computations = #vhlo.array_v1<[]>, has_side_effect = #vhlo.bool_v1<false>, operand_layouts = #vhlo.array_v1<[]>, output_operand_aliases = #vhlo.array_v1<[]>, result_layouts = #vhlo.array_v1<[]>}> {mhlo.frontend_attributes = #vhlo.dict_v1<{#vhlo.string_v1<"ttcore.argument_type"> = #vhlo.string_v1<"input">, #vhlo.string_v1<"ttir.name"> = #vhlo.string_v1<"args_3">}>} : (!vhlo.tensor_v1<2x1x1024x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1x1024x1024x!vhlo.bf16_v1> loc(#loc65)
    %58 = "vhlo.reshape_v1"(%57) : (!vhlo.tensor_v1<2x1x1024x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x1024x1024x!vhlo.bf16_v1> loc(#loc66)
    %59 = "vhlo.broadcast_in_dim_v1"(%58) <{broadcast_dimensions = #vhlo.tensor_v1<dense<[0, 2, 3]> : tensor<3xi64>>}> : (!vhlo.tensor_v1<2x1024x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1> loc(#loc67)
    %60 = "vhlo.add_v1"(%56, %59) : (!vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1>, !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1>) -> !vhlo.tensor_v1<2x28x1024x1024x!vhlo.bf16_v1> loc(#loc68)
